aluno_exclusivo_rede_publica,aluno_id,companhia_domiciliar_id,ensino_fundamental_conclusao,ensino_medio_conclusao,escola_ensino_fundamental_id,escola_ensino_medio_id,estado_civil_id,ficou_tempo_sem_estudar,frequencia_acesso_internet_id,historico_caracterizacao_id,id,local_acesso_internet,mae_nivel_escolaridade_id,nome_escola_ensino_fundamental,nome_escola_ensino_medio,pai_nivel_escolaridade_id,possui_conhecimento_idiomas,possui_conhecimento_informatica,possui_necessidade_especial,qtd_filhos,qtd_pessoas_domicilio,quantidade_computadores,quantidade_netbooks,quantidade_notebooks,quantidade_smartphones,raca_id,razao_ausencia_educacional_id,renda_bruta_familiar,renda_per_capita,responsavel_financeir_trabalho_situacao_id,responsavel_financeiro_id,responsavel_financeiro_nivel_escolaridade_id,tempo_sem_estudar,tipo_area_residencial_id,tipo_imovel_residencial_id,tipo_servico_saude_id,trabalho_situacao_id
True,273932012641,10,2001,2005.0,2.0,1.0,8,1.0,,6774.0,10543,,15,,,15,False,1.0,False,1.0,3,,,,,3,,1000.0,0.54,7,12,19,,6,6,,7
False,547712634381,7,2013,2016.0,2.0,1.0,6,0.0,1.0,75962.0,79115,casa,20,Escola Esdatual Professora Gildecina Bezerra,Escola Estadual Professora Gildecina Bezerra,15,False,1.0,False,1.0,3,0.0,0.0,1.0,1.0,3,,2500.0,0.9500000000000001,12,11,20,,5,6,3.0,8
False,444141894977,10,0,2000.0,,1.0,7,1.0,1.0,23106.0,26564,Em casa,15,,E. E. Francisco Ivo Cavalcante,12,True,1.0,False,1.0,3,0.0,0.0,1.0,1.0,1,6.0,1500.0,0.8,12,12,18,5.0,5,9,,12
True,273879038133,8,2007,2010.0,2.0,1.0,6,0.0,,6886.0,10697,,16,,,15,False,1.0,False,0.0,4,,,,,1,,1244.0,0.5,10,18,12,,5,6,,8
False,519820161853,12,2011,2015.0,1.0,1.0,6,0.0,1.0,64116.0,67280,Celular,17,E.E. profº Myrian Coeli,IFRN Campus Natal - Zona Norte,16,False,,False,0.0,4,0.0,0.0,0.0,1.0,1,,1000.0,0.32,10,17,17,,5,6,3.0,10
False,406490960449,10,0,2010.0,,1.0,7,1.0,2.0,20288.0,23864,em casa,15,,Pedro II,22,True,1.0,False,0.0,3,0.0,1.0,0.0,0.0,1,11.0,710.0,0.38,7,13,16,0.0,5,6,,17
False,472154257181,10,0,2004.0,1.0,1.0,7,0.0,1.0,44209.0,47476,Trabalho e casa do vizinho,14,,ESCOLA ESTADUAL ATHENEU NORTERIOGRANDENSE,12,False,1.0,False,0.0,2,0.0,0.0,1.0,1.0,2,11.0,796.25,0.51,7,13,19,0.0,5,6,1.0,6
False,379828054133,7,0,2005.0,,1.0,6,1.0,1.0,47754.0,50992,CASA,12,,ESCOLA ESTADUAL PROFESSOR ANTONIO ALADIM,12,True,1.0,True,0.0,6,1.0,0.0,0.0,0.0,3,6.0,1500.0,0.32,10,10,12,5.0,5,6,,12
False,554660659325,14,2013,2016.0,2.0,1.0,6,0.0,1.0,75708.0,78861,casa/universidade,16,Escola Estadual Jorge Fernandes,Escola Estadual Castro Alves,19,False,1.0,False,0.0,4,0.0,0.0,1.0,1.0,2,,5400.33,1.53,12,10,19,,5,8,3.0,9
False,414754983697,7,0,2014.0,,1.0,6,1.0,1.0,24431.0,27889,Celular,15,,Instituto Federal do Rio Grande do Norte,15,True,1.0,False,0.0,3,0.0,0.0,0.0,1.0,1,11.0,1448.0,0.78,10,10,15,0.0,5,6,,9
False,405353402593,10,0,1995.0,,1.0,7,1.0,1.0,19750.0,23348,De casa,15,,Escola estadual Anísio Teixeira,14,True,1.0,False,2.0,4,1.0,0.0,1.0,1.0,3,6.0,2000.0,0.8,12,12,18,11.0,5,6,,12
False,407179629053,8,0,2013.0,,1.0,7,1.0,1.0,20406.0,23982,CASA,16,,ESCOLA ESTADUAL PROF JOSE OLAVO DO VALE,16,True,1.0,True,0.0,6,1.0,0.0,1.0,1.0,1,6.0,700.0,0.19,17,17,16,4.0,5,6,,8
False,337944735229,10,2004,2007.0,1.0,1.0,7,0.0,1.0,12848.0,16947,Residência,12,E. M. João Bandeira Sobrinho,E.E. Professora Gercina Bezerra,12,False,1.0,False,0.0,2,1.0,0.0,0.0,1.0,1,,900.0,0.72,17,13,16,,6,9,2.0,17
False,370897667337,8,2008,2012.0,4.0,1.0,6,0.0,1.0,13143.0,17195,Casa,18,Facex,Ferreira Itajubá,18,True,1.0,False,0.0,2,1.0,0.0,2.0,3.0,2,,5000.0,4.02,12,11,18,,5,6,3.0,13
False,203464764473,10,1999,2001.0,1.0,1.0,8,0.0,1.0,10570.0,14952,Casa dos Pais e no IFRN,20,Escola Municipal Dr. Augusto Meira,Escola Estadual Interventor Ubaldo Bezerra de Melo,15,True,0.0,False,1.0,3,0.0,0.0,0.0,0.0,1,,1000.0,0.54,12,12,18,,5,8,3.0,12
True,272398540041,8,1986,1989.0,2.0,1.0,6,1.0,,6336.0,9977,,13,,,12,False,1.0,False,0.0,5,,,,,3,10.0,7000.0,2.25,6,16,20,120.0,5,6,,6
False,471752766173,13,2008,2011.0,1.0,1.0,6,0.0,1.0,38359.0,41626,TRABALHO E CASA,14,ESC MUN MARIA PEREIRA LEITE,ESC EST CID ROSADO,12,False,1.0,False,0.0,4,0.0,0.0,1.0,1.0,3,,1410.0,0.45,7,10,12,,5,6,3.0,17
False,549784216457,7,2001,2004.0,1.0,3.0,6,0.0,1.0,76017.0,79170,celular,18,escola estadual coronel solon,união colégio e curso,15,False,1.0,False,0.0,5,1.0,1.0,1.0,1.0,1,,3000.0,0.68,17,12,16,,5,6,2.0,17
False,510633266913,13,2003,2006.0,3.0,3.0,6,0.0,1.0,57496.0,60711,Casa,17,Contemporâneo,Contemporâneo,16,False,1.0,False,0.0,4,0.0,0.0,1.0,1.0,1,,3000.0,0.9500000000000001,10,10,16,,5,6,2.0,8
False,307038292009,8,2008,2011.0,1.0,1.0,6,0.0,1.0,9636.0,14199,EM CASA E NO IFRN,15,ESCOLA ESTADUAL NESTOR LIMA,INSTITUTO PADRE MIGUELINHO,15,True,1.0,False,0.0,5,0.0,0.0,1.0,1.0,1,,724.0,0.23,16,10,15,,5,6,3.0,8
False,332159361329,14,2005,2008.0,1.0,1.0,6,0.0,1.0,20858.0,24387,Na Instituição que estudo ( IFRN),15,João Marques de Araújo,Demétrio Urbano,15,True,1.0,False,0.0,1,0.0,0.0,1.0,1.0,1,,724.0,1.16,10,11,15,,5,6,4.0,8
False,314022562669,7,2005,2008.0,4.0,1.0,6,0.0,1.0,63173.0,11704,Residência,16,,Escola Estadual Doutor Antônio de Souza,16,False,,False,0.0,3,0.0,0.0,1.0,1.0,1,,5195.55,1.97,10,11,16,,5,6,3.0,8
False,406911968381,7,0,2003.0,,1.0,11,1.0,1.0,20501.0,24077,trabalho,17,,Escola Estadual Professor José Mamede,18,True,1.0,False,1.0,7,1.0,0.0,0.0,0.0,1,11.0,1500.0,0.34,12,10,18,0.0,6,6,,6
True,309843152801,7,2006,2009.0,2.0,1.0,6,0.0,,6788.0,10560,,15,,,15,True,1.0,False,0.0,4,,,,,3,,580.0,0.23,6,10,15,,5,9,,9
False,441872355529,11,0,2001.0,3.0,2.0,6,1.0,1.0,23551.0,27009,CASA,14,Educandário Nossa Senhora dos Navegantes,E.E. CONSELHEIRO BRITO GUERRA,12,True,1.0,False,0.0,1,0.0,1.0,1.0,2.0,1,11.0,1234.4,1.57,12,12,19,3.0,5,6,1.0,12
False,414200145429,10,0,2013.0,,1.0,7,1.0,2.0,24403.0,27861,lan hause,16,,EJA,16,True,1.0,False,4.0,5,0.0,0.0,0.0,0.0,3,6.0,778.0,0.25,17,12,16,10.0,5,6,,17
False,407845992601,7,0,2008.0,,1.0,6,1.0,1.0,20656.0,24220,RESIDENCIA ,15,,ESCOLA ESTADUAL DR JOSÉ FERNANDES DE MELO,15,True,1.0,True,0.0,4,1.0,0.0,0.0,1.0,3,11.0,1500.0,0.6000000000000001,7,10,15,0.0,5,6,,9
False,336623160661,7,1996,2000.0,3.0,1.0,6,0.0,1.0,13051.0,17122,Casa e Trabalho,20,Facex,IFRN,16,True,1.0,False,0.0,3,0.0,1.0,0.0,0.0,3,,5000.0,2.68,10,11,20,,5,6,2.0,12
False,273720114609,10,0,2007.0,,1.0,7,1.0,1.0,40220.0,43487,casa,15,,Escola Estadual Profª Isabel Barbosa Vieira,15,True,1.0,False,0.0,2,1.0,0.0,1.0,1.0,1,11.0,1462.0,0.93,17,13,16,0.0,5,7,,17
False,462719218493,11,0,0.0,,,9,,,36102.0,39394,,15,,,22,True,1.0,False,0.0,1,0.0,0.0,0.0,0.0,2,,720.0,1.16,8,12,18,0.0,9,8,,18
False,547319507769,14,2010,2014.0,1.0,4.0,6,1.0,2.0,76117.0,79270,Na lansauz,15,Monsenhor Celso ciclo,Cade,15,True,1.0,False,0.0,7,0.0,0.0,0.0,1.0,1,7.0,330.0,0.05,7,11,15,2.0,5,6,3.0,7
False,406978883549,7,0,2011.0,,1.0,6,1.0,1.0,20553.0,24129,Casa,13,,Escola Estadual Coronel Solon,15,True,1.0,False,0.0,4,1.0,0.0,0.0,0.0,1,10.0,1000.0,0.4,18,10,15,0.0,6,6,,6
False,392204572081,7,0,2011.0,,1.0,6,1.0,3.0,14239.0,18224,Em casa,15,,Escola Estadual Guiomar De Vasconcelos,15,True,1.0,True,0.0,7,1.0,0.0,0.0,0.0,1,11.0,3000.0,0.6900000000000001,17,10,15,0.0,6,6,,9
False,340350893145,14,2005,2008.0,1.0,1.0,6,0.0,1.0,11881.0,16144,Casa/Trabalho,15,Escola Estadual Cel. Silvino Bezerra,Escola Estadual Teônia Amaral,15,True,1.0,False,0.0,4,1.0,0.0,1.0,0.0,1,,800.0,0.32,7,10,15,,5,6,3.0,12
False,441055432853,10,0,2004.0,,1.0,7,1.0,1.0,23499.0,26957,em casa,13,,João Cleofas de oliveira,13,True,1.0,False,2.0,2,0.0,1.0,1.0,0.0,7,10.0,1600.0,1.29,17,12,16,2.0,6,7,,17
True,268946832625,10,2003,2006.0,2.0,1.0,7,0.0,,6969.0,10795,,14,,,12,False,1.0,False,1.0,2,,,,,3,,700.0,0.56,7,18,12,,6,9,,7
False,520703999697,8,2004,2007.0,1.0,1.0,6,0.0,1.0,68036.0,71193,casa e ifrn,15,Escola Municipal  monsenhor valfredo Gurgel,Centro Educacional José Augusto,16,False,1.0,False,0.0,3,0.0,0.0,0.0,1.0,1,,2300.0,0.87,12,10,16,,5,8,3.0,8
False,407383162689,7,0,2008.0,,1.0,7,1.0,1.0,20409.0,23985, ,15,,escola estadual clara tetéu,15,True,1.0,True,0.0,2,1.0,1.0,1.0,0.0,1,11.0,1000.0,0.8,17,12,16,0.0,5,6,,17
False,405545783701,7,0,2013.0,,1.0,7,1.0,3.0,20230.0,23806,CASA/TRABALHO,12,,IFRN-JOAO CAMARA-RN,12,True,1.0,False,3.0,3,1.0,0.0,1.0,0.0,1,6.0,1885.9,1.01,12,12,16,15.0,5,6,,12
False,471532503745,14,2009,2012.0,1.0,1.0,6,0.0,1.0,37922.0,41195,Em casa,16,Escola Municipal Professora Adelina Fernandes,Escola Estadual Professor Varela Barca,16,False,1.0,False,0.0,3,1.0,0.0,0.0,1.0,3,,0.0,0.0,17,19,16,,5,6,3.0,8
True,268969137681,10,1996,1999.0,1.0,4.0,7,1.0,1.0,65053.0,68214,CASA,18,ESCOLA ESTADUAL SENADOR JOSÉ BERNARDO,CENTRO EDUCACIONAL INTEGRADO DO SERIDÓ,15,True,1.0,True,1.0,3,0.0,0.0,3.0,2.0,3,,8150.0,3.09,12,12,20,,5,7,,12
False,551493341373,10,2003,2006.0,1.0,1.0,6,0.0,2.0,75884.0,79037,Trabalho,15,Escola Estadual João Soares da Silva,Escola Estadual João Soares da Silva,15,True,1.0,False,1.0,2,0.0,0.0,0.0,1.0,3,,937.0,0.53,12,12,19,,5,9,3.0,12
False,470994394269,7,0,2007.0,,1.0,6,1.0,1.0,48134.0,51372,casa,12,,COMPLEXO EDUCACIONAL PADRE IBIAPINA ,12,True,1.0,False,0.0,5,1.0,0.0,1.0,1.0,1,,2043.0,0.52,10,14,13,0.0,5,6,,8
False,462588176289,12,0,0.0,,,9,,,37438.0,40730,,16,,,15,True,1.0,False,0.0,2,0.0,0.0,0.0,0.0,1,,1500.0,1.21,18,14,12,0.0,9,6,,18
False,441376068033,7,0,2011.0,,2.0,6,1.0,1.0,23361.0,26819,celular,20,,Escola estadual prof. Gerson Lopes,17,True,1.0,False,0.0,6,0.0,0.0,1.0,1.0,1,11.0,2200.0,0.59,12,11,20,0.0,5,6,,9
False,554406939313,14,2005,2008.0,3.0,3.0,6,0.0,1.0,74533.0,77687,Casa,18,Instituto Brasil,Complexo Educacional Henrique Castriciano,16,True,1.0,False,0.0,3,0.0,0.0,1.0,1.0,3,,1225.0,0.46,10,11,18,,5,6,3.0,8
False,336405686365,9,1981,1985.0,2.0,1.0,9,1.0,2.0,13049.0,17120,Parnamirim,14,Escola Municipal Brasil,CESAS,14,True,1.0,False,1.0,3,0.0,0.0,1.0,0.0,3,6.0,2500.0,1.34,10,12,18,60.0,5,8,2.0,12
False,548822310917,7,2004,2007.0,1.0,1.0,6,0.0,1.0,69002.0,72156,casa,15,escola estadual jose ferreira da costa,escola estadual jose ferreira da costa,15,False,1.0,False,0.0,4,0.0,1.0,0.0,0.0,3,,1940.0,0.55,16,10,15,,5,6,3.0,17
False,471217444829,7,2003,2006.0,1.0,1.0,6,0.0,1.0,38210.0,41477,"Casa, Trabalho e Celular",17,Escola Estadual Professor Manoel Pereira Lima,Centro de Educação Integrada Professor Elizeu Viana,16,True,1.0,False,0.0,4,1.0,0.0,2.0,4.0,3,,3200.0,1.02,17,10,16,,5,6,3.0,17
False,471677486609,10,1992,1998.0,2.0,2.0,7,0.0,1.0,45956.0,49218,Casa e trabalho,19,,Escola Professor Fidelino de Figueiredo,19,True,1.0,False,3.0,3,1.0,0.0,0.0,1.0,3,,788.0,0.33,12,12,19,,5,6,3.0,12
False,270965440193,10,1997,2000.0,,,7,0.0,,,10445,,16,,,17,True,1.0,False,1.0,3,,,,,1,,2500.0,1.34,7,13,16,,5,7,,7
False,545186586789,12,2001,2001.0,1.0,1.0,9,0.0,1.0,76165.0,79318,trabalho,14,,Istituto Vivaldo Pereira,15,False,1.0,False,1.0,2,0.0,0.0,0.0,1.0,1,,0.0,0.0,17,12,16,,5,8,3.0,17
True,473788102533,7,2008,2012.0,1.0,1.0,6,1.0,,50118.0,53353,,15,Escola municipal joão Bandeira Sobrinho,Escola estadual professora Gercina Bezerra,15,True,1.0,True,1.0,4,,,,,5,,790.0,0.25,14,10,15,,6,6,,8
False,406039283065,10,0,2002.0,,1.0,8,1.0,1.0,20108.0,23684,na minha casa,15,,Escola Estadual Newman Queiroz,15,True,1.0,True,1.0,3,0.0,0.0,1.0,0.0,1,10.0,800.0,0.43,17,13,16,0.0,5,6,,17
False,443079616685,8,0,2009.0,,2.0,6,1.0,1.0,23474.0,26932,CASA,22,,ESCOLA CONEGO LUIZ WANDERLEY,22,True,1.0,False,1.0,3,0.0,0.0,1.0,1.0,3,11.0,2000.0,1.07,8,12,18,0.0,5,6,,8
False,515278294825,14,2009,2013.0,1.0,1.0,6,0.0,1.0,63575.0,66742,casa,15,4° centenário,E. E. Zila Mamede,15,False,1.0,False,0.0,2,1.0,0.0,1.0,1.0,1,,880.0,0.56,8,11,15,,5,6,3.0,8
False,464882808925,8,2010,2013.0,1.0,1.0,6,0.0,1.0,34920.0,38221,Casa,16,Escola Municipal Padre João Penha Filho,Escola Estadual Professora Clara Teteo,15,False,,False,0.0,4,0.0,0.0,0.0,4.0,1,,1500.0,0.6000000000000001,17,11,16,,5,6,3.0,17
False,407369222029,8,0,2013.0,,1.0,6,1.0,1.0,20356.0,23932,na casa da minha tia,16,,Escola Estadual Profª Clara Tetéo,15,True,1.0,False,0.0,3,0.0,0.0,0.0,0.0,4,10.0,724.0,0.39,12,11,16,0.0,6,6,,9
False,468144923365,7,2006,2010.0,1.0,1.0,6,0.0,3.0,37243.0,40535,polo ifrn s.g.a,15,prof. Jessica debora de melo bezerra,E.E. ver. José moacir de Oliveira,15,True,1.0,False,0.0,4,0.0,0.0,0.0,1.0,2,,1000.0,0.28,14,10,15,0.0,6,6,3.0,8
False,406189842193,10,0,2005.0,,1.0,6,1.0,3.0,20354.0,23930,da casa dos pais,15,,escola estadual pedroII,15,True,1.0,False,3.0,5,0.0,0.0,0.0,0.0,3,11.0,680.0,0.22,17,13,15,0.0,5,6,,9
False,405275334897,7,0,2008.0,,1.0,6,1.0,3.0,19721.0,23319,lan house,16,,escola das dunas,14,True,1.0,True,0.0,5,0.0,0.0,0.0,0.0,1,7.0,678.0,0.22,17,12,16,2.0,6,6,,6
False,450114073721,7,0,2004.0,,3.0,6,1.0,1.0,25056.0,28452,Casa,16,,Instituto Dantas Monteiro,16,True,1.0,True,0.0,3,0.0,0.0,1.0,0.0,1,11.0,5000.0,2.68,12,11,16,0.0,5,6,,6
False,406925909041,7,0,2013.0,,1.0,6,1.0,3.0,20517.0,24093,Casa,16,,ESCOLA ESTADUAL BERILO WANDERLEY,14,True,1.0,False,0.0,5,1.0,0.0,0.0,0.0,2,11.0,1350.0,0.43,10,14,15,0.0,5,6,,8
False,406789290573,10,0,2002.0,,4.0,7,1.0,2.0,20532.0,24108,casa,16,,cdf-colégio e curso,16,True,1.0,False,0.0,2,0.0,0.0,1.0,0.0,2,11.0,1000.0,0.8,12,13,16,0.0,5,6,,8
False,413943637285,10,0,1982.0,,1.0,7,1.0,1.0,24574.0,28032,CASA E TRABALHO,15,,WINSTON CHURCHILL,15,True,1.0,False,2.0,4,1.0,0.0,1.0,0.0,1,11.0,2500.0,1.0,12,12,16,0.0,5,6,,12
True,310253008205,10,2000,2003.0,2.0,1.0,8,0.0,,6777.0,10546,,21,,,12,False,1.0,False,0.0,2,,,,,3,,622.0,0.5,7,12,19,,5,7,,7
False,401469534717,10,0,1984.0,,1.0,7,1.0,1.0,16889.0,20852,EM CASA,15,,ESCOLA ESTADUAL 31 DE MARÇO-PAU DOS FERROS,15,True,1.0,False,2.0,4,1.0,0.0,0.0,0.0,3,6.0,4600.0,1.85,10,12,16,10.0,5,7,,10
True,273221038981,10,1999,2002.0,2.0,1.0,7,0.0,,6840.0,10628,,15,,,15,True,1.0,False,0.0,2,,,,,3,,1500.0,1.21,6,13,16,,5,8,,6
False,24020588953,7,1993,1996.0,2.0,1.0,6,0.0,1.0,37771.0,41046,Casa,16,Escola Municipal Professor Amadeu Araújo,Escola Estadual Domingos Sávio,14,True,,False,0.0,4,1.0,0.0,0.0,0.0,3,,5000.0,1.5899999999999999,12,11,16,,5,6,3.0,12
False,380625459885,14,2000,2003.0,2.0,1.0,6,0.0,1.0,12865.0,16962,casa,18,E. E. Professora Gildecina Bezerra Ens. Fundamental e Médio.,E. E. Professora Gildecina Bezerra Ens. Fundamental e Médio.,15,False,1.0,False,1.0,5,1.0,1.0,1.0,0.0,1,,2668.0,0.68,12,11,18,,5,6,1.0,8
True,277392084453,8,1997,2000.0,2.0,1.0,6,1.0,,6799.0,10570,,15,,,15,True,1.0,False,0.0,6,,,,,1,7.0,1000.0,0.27,7,10,15,48.0,5,6,,8
False,442326821045,11,0,2000.0,,1.0,7,1.0,4.0,23405.0,26863,CYBER,15,,INSTITUTO PADRE IBIAPINA,15,True,1.0,True,0.0,1,0.0,0.0,0.0,1.0,3,11.0,800.0,1.29,17,12,16,0.0,5,6,,17
False,442605634245,7,0,2014.0,,1.0,8,1.0,1.0,23458.0,26916,Escola ,17,,Instituto Federal do Rio Grande do Norte,16,True,1.0,False,1.0,7,0.0,0.0,0.0,1.0,1,8.0,1300.0,0.30000000000000004,12,10,16,3.0,5,6,,8
True,471264843073,7,2006,2009.0,3.0,3.0,6,1.0,,50616.0,53851,,14,Colégio Talento / Líder Colégio e Curso,Sociedade Educacional Hipócrates,16,True,1.0,True,0.0,4,,,,,2,,1100.0,0.35000000000000003,6,10,16,,5,6,,9
False,340214274677,14,2000,2003.0,3.0,3.0,6,0.0,1.0,10978.0,15311,Casa,14,Instituto São José,Colégio Central de Aulas,13,True,1.0,False,0.0,3,1.0,0.0,1.0,0.0,2,,1340.0,0.72,10,10,13,,5,6,3.0,12
False,406708434745,10,2007,2010.0,1.0,1.0,7,0.0,1.0,20285.0,23861,CASA,15,Dr.Eloy de Souza,PEDRO II,15,False,1.0,False,0.0,2,0.0,0.0,1.0,0.0,1,11.0,949.0,0.54,13,13,19,0.0,6,6,3.0,8
False,463706217221,14,0,0.0,,,9,,,35242.0,38534,,18,,,12,True,1.0,False,0.0,5,0.0,0.0,0.0,0.0,2,,2300.0,0.74,18,11,18,0.0,9,8,,18
False,550280503953,7,2009,2012.0,1.0,1.0,6,0.0,1.0,76489.0,79642,Casa do vizinho,16,Escola Municipal Professor Osvágrio  Rodrigues de Carvalho,Escola Estadual Aristófanes Fernandes,15,False,1.0,False,0.0,6,0.0,0.0,1.0,1.0,1,,937.0,0.18,14,10,15,,5,6,3.0,8
False,406714011009,12,0,2013.0,,1.0,6,1.0,3.0,20299.0,23875,Casa de Amigos,17,,Escola Estadual Pedro II,12,True,1.0,True,0.0,5,0.0,0.0,0.0,0.0,1,11.0,678.0,0.22,18,11,17,0.0,5,6,,9
False,441560084745,10,0,2004.0,,1.0,8,1.0,2.0,23406.0,26864,Casa,17,,Escola Estadual Juscelino Kubitschek,15,True,1.0,False,1.0,3,0.0,0.0,1.0,0.0,2,6.0,724.0,0.39,12,12,19,4.0,6,6,,12
False,312890581077,7,0,2002.0,,1.0,6,1.0,1.0,44087.0,47354,casa,16,,Escola Estadual Winston Churchill,16,True,1.0,False,1.0,4,1.0,0.0,0.0,3.0,1,11.0,2000.0,0.63,12,11,16,0.0,5,6,,8
False,340342528749,14,0,0.0,,,9,,,35633.0,38925,,13,,,12,True,1.0,False,0.0,2,0.0,0.0,0.0,0.0,1,,720.0,0.58,18,11,13,0.0,9,6,,18
False,441830533549,7,0,2013.0,,1.0,6,1.0,3.0,23562.0,27020,lan house,15,,escola estadual coronel solon,15,True,1.0,False,0.0,5,0.0,0.0,0.0,0.0,1,11.0,500.0,0.16,8,11,15,0.0,5,6,,9
True,472134740257,7,2004,2007.0,1.0,1.0,6,1.0,,51047.0,54282,,16,Escola Agrícola de Jundiaí,Escola Agrícola de Jundiaí,14,True,1.0,True,0.0,5,,,,,3,,10000.0,2.54,12,12,18,,5,8,,12
False,403850599445,7,0,2006.0,,1.0,6,1.0,2.0,19629.0,23227,Casa,15,,Escola Estadual Santos Dumont,15,True,1.0,False,0.0,3,0.0,1.0,1.0,0.0,1,11.0,1950.0,1.05,17,10,15,0.0,5,6,,6
False,544316689605,7,2009,2012.0,1.0,1.0,6,0.0,1.0,76664.0,79816,Celular,20,Deputado Djalma Marinho,Escola Estadual Mauricio Freire,15,False,1.0,False,0.0,4,0.0,0.0,1.0,1.0,1,,6000.0,1.7000000000000002,12,11,20,,5,7,3.0,9
False,392243605929,8,0,2012.0,,1.0,6,1.0,1.0,14247.0,18232,Casa,22,,Escola Estadual Prof Antônio Basílio Filho,22,True,1.0,False,0.0,5,1.0,0.0,0.0,0.0,2,10.0,1344.0,0.43,10,14,22,0.0,5,6,,9
True,476941479825,7,2009,2013.0,3.0,3.0,6,1.0,,50007.0,53242,,20,SECAT,SANTA ÁGUEDA,18,True,1.0,True,0.0,5,,,,,1,,4000.0,1.02,12,11,20,,5,6,,13
True,309765085105,8,2007,2010.0,2.0,1.0,6,1.0,,6932.0,10639,,15,,,15,True,1.0,False,0.0,4,,,,,3,10.0,3000.0,1.21,10,14,15,1.0,5,6,,8
True,473347577677,14,2006,2009.0,3.0,3.0,6,1.0,,50630.0,53865,,16,ENEC,CDF Colégio e Curso,15,True,1.0,True,0.0,3,,,,,1,,1200.0,0.51,6,11,16,,5,6,,8
False,441058220985,10,0,2003.0,,1.0,6,1.0,1.0,23519.0,26977,casa,17,,Atheneu norteriograndense,16,True,1.0,True,2.0,3,1.0,1.0,1.0,0.0,1,11.0,2200.0,1.18,12,12,18,0.0,5,8,,12
False,337261642889,8,2005,2008.0,3.0,1.0,6,0.0,1.0,12972.0,17055,Casa,14,Colégio Nossa Senhora do Ò,IFPA,14,False,1.0,False,0.0,5,1.0,0.0,0.0,1.0,2,,2500.0,0.8,7,10,14,,5,6,3.0,8
False,536454157365,7,2007,2010.0,3.0,4.0,6,0.0,3.0,64115.0,67279,casa,16,ÊXITO,CDF,16,False,,False,0.0,4,0.0,0.0,0.0,1.0,3,,1700.0,0.48,17,10,16,,5,6,3.0,8
False,419756892505,10,0,2003.0,,3.0,7,1.0,2.0,23103.0,26561,casa,17,,Ferro Cardoso,18,True,1.0,False,0.0,2,0.0,0.0,1.0,0.0,1,11.0,3000.0,2.41,12,13,19,0.0,5,6,,8
False,549823250305,10,2006,2009.0,1.0,1.0,7,0.0,1.0,76129.0,79282,casa da vizinha,16,Escola Estadual Professor Manoel João,Escola Estadual Coronel Solon,15,False,1.0,False,0.0,2,0.0,0.0,1.0,2.0,1,,1000.0,0.5700000000000001,12,13,18,,6,6,3.0,8
False,517057123041,14,2012,2015.0,3.0,3.0,6,0.0,2.0,63560.0,66727,CASA,20,CDF,CADE,16,False,0.0,False,0.0,3,0.0,0.0,1.0,2.0,3,,2000.0,0.76,17,11,20,,5,8,3.0,9
False,405838537561,7,0,2008.0,,1.0,6,1.0,1.0,20434.0,24010,Casa,18,, Escola Estadual Professor Alfredo Simonetti ,16,True,1.0,True,0.0,4,0.0,0.0,1.0,0.0,1,10.0,1800.0,0.72,12,10,16,2.0,5,8,,8
False,472190502897,12,1991,1994.0,3.0,3.0,6,0.0,3.0,38196.0,41463,Biblioteca Pública,18,Educandário Santa Terezinha,Objetivo,13,True,1.0,False,1.0,2,0.0,0.0,0.0,0.0,1,,880.0,0.5,12,12,18,,5,9,3.0,12
False,368973856257,8,2006,2010.0,2.0,1.0,6,0.0,1.0,12416.0,16560,IFRN,16,Escola Estadual Jose Vieira,Escola Estadual Prof Ana Julia de Carvalho Mousinho,15,False,0.0,False,0.0,6,1.0,0.0,0.0,0.0,2,,700.0,0.19,17,11,16,,5,6,3.0,8
True,278105846245,10,2000,2003.0,1.0,1.0,7,1.0,,50102.0,53337,,15,escola estadual antonio gomes,escola estadual francisco de assis bittencourt,12,True,1.0,True,0.0,4,,,,,3,,10000.0,3.17,6,13,16,,5,12,,8
False,407687069077,8,0,2008.0,,1.0,6,1.0,1.0,20695.0,24259,TRABALHO,17,,escola estadual antonio aladim de araujo,12,True,1.0,True,0.0,8,1.0,0.0,0.0,1.0,2,11.0,724.0,0.15,10,14,12,0.0,5,8,,17
False,550079758449,7,2012,2015.0,1.0,2.0,6,0.0,1.0,76218.0,79371,CASAS DE AMIGOS,15,ESCOLA ESTADUAL PROF MARIA ALINA PINHEIRO,ESCOLA ESTADUAL GILDECINA BEZERRA,15,False,1.0,False,0.0,8,0.0,0.0,0.0,1.0,1,,900.0,0.13,14,10,17,,5,6,3.0,8
True,277960863381,7,2002,2005.0,2.0,1.0,6,0.0,,6729.0,10489,,13,,,13,False,1.0,False,1.0,5,,,,,3,,600.0,0.19,7,10,13,,6,6,,8
False,548075091541,11,2004,2007.0,3.0,3.0,6,0.0,1.0,76726.0,79878,Casa,16,Jardim Escola Caminho do Futuro,Colégio do Futuro,19,False,1.0,False,0.0,1,1.0,0.0,1.0,1.0,3,,1000.0,1.07,7,12,18,,5,6,3.0,7
True,277787999197,10,1997,2000.0,2.0,1.0,7,0.0,,2898.0,4557,,13,,,12,False,1.0,False,1.0,3,,,,,1,,1700.0,0.91,10,12,16,,5,6,,6
